1,132,10000 maniacs,rock,0.3
66107,66298,ja rule,hip hop,2.1
66299,66349,jadakiss,hip hop,0
66350,66372,jae millz,hip hop,0
66373,66488,jamie foxx,hip hop,0.3
66489,66613,jason derulo,pop,3.1
66614,66742,jay sean,pop,0.4
66743,67077,jay z,hip hop,4
67078,67102,jay z kanye west,hip hop,0
67103,67148,jeremih,hip hop,1.8
67149,67193,jhene aiko,hip hop,0.2
67194,67221,john cena,hip hop,0
67222,67380,justin timberlake,hip hop,14.5
67381,67625,kanye west,hip hop,4
67626,67700,karmin,pop,0.1
67701,67702,karol conka,hip hop,1.6
67703,67780,kehlani,hip hop,1.5
67781,67885,keke palmer,hip hop,0
67886,67991,kevin gates,hip hop,0.1
67992,68013,kevin rudolf,pop,0
68014,68117,kid cudi,hip hop,0.5
68118,68150,kreayshawn,hip hop,0.1
68151,68159,kris kross,hip hop,0
68160,68163,kyle lucas,hip hop,0
68164,68260,lecrae,hip hop,0.3
68261,68265,lil chuckee,hip hop,0
68266,68363,lil jon the east side boyz,hip hop,1
68364,68393,lil mama,hip hop,0
68394,69033,lil wayne,Pop,0.1
69034,69040,linkin park jay z,rock,0
69041,69173,lloyd banks,hip hop,0.1
69174,69242,lmfao,pop,0.7
69243,69382,m i a,hip hop,0.9
69383,69609,mac miller,hip hop,1.4
69610,69647,mack maine,hip hop,0
69648,69650,maddiba,hip hop,0
69651,69651,malik mustache,hip hop,0
69652,69939,mary j blige,hip hop,0
69940,69940,matheus c maraj,hip hop,0
69941,69941,matue,hip hop,4.7
69942,70059,meek mill,hip hop,0.5
70060,70060,mika means,hip hop,0
70061,70096,mindless behavior,hip hop,0
70097,70106,m v p,hip hop,0
70107,70191,mystikal,hip hop,0
70192,70228,n dubz,hip hop,0
70229,70344,nate dogg,hip hop,0.6
70345,70661,ne yo,hip hop,6.1
70662,70662,negra li,hip hop,0.9
70663,70853,nelly,hip hop,3.1
70854,70977,nelly furtado,pop,2
70978,70978,nellyy chris,pop,0
70979,71272,nicki minaj,pop,13.9
71273,71396,nicole scherzinger,pop,0.7
71397,71475,obie trice,hip hop,0.1
71476,71478,ojay,hip hop,0
71479,71629,omarion,hip hop,0.2
71630,71632,pablo nunes,hip hop,0
71633,71657,pac div,hip hop,0
71658,71661,papteezy,hip hop,0
71662,71666,patrona,hip hop,0
71667,71762,pharrell williams,pop,4
71763,71967,pitbull,pop,2.6
71968,72004,pj morton,pop,0
72005,72101,plies,hip hop,0.1
72102,72102,preck,hip hop,0
72103,72235,puff daddy,hip hop,1.7
72236,72238,rafael viva,hip hop,0
72239,72310,ray j,hip hop,0.2
72311,72577,rihanna,pop,40
72578,72618,rizzle kicks,hip hop,0
72619,72633,robot tank,hip hop,0
72634,72638,scarub,hip hop,0
72639,72730,sean kingston,pop,1.9
72731,72910,sean paul,hip hop,14.7
72911,73009,shanell,pop,0.1
73010,73016,short dawg,hip hop,0
73017,73048,slum village,hip hop,0
73049,73507,snoop dogg,hip hop,5
73508,73520,snoop dogg and wiz khalifa,hip hop,0
73521,73522,sonreal,hip hop,0
73523,73553,souleye,hip hop,0
73554,73807,soulja boy,hip hop,2.9
73808,73841,sticky fingaz,hip hop,0
73842,74015,t pain,hip hop,0.5
74016,74279,t i,hip hop,0.9
74280,74504,the game,hip hop,0.5
74505,74579,the lonely island,hip hop,0.5
74580,74658,the pussycat dolls,hip hop,3.4
74659,74823,timbaland,hip hop,1
74824,74949,tinashe,hip hop,0.6
74950,75002,tinie tempah,hip hop,0.2
75003,75003,tom tnf,hip hop,0
75004,75015,torion sellers,hip hop,0
75016,75048,travie mccoy,hip hop,0.4
75049,75071,travis barker,hip hop,0
75072,75478,2pac tupac shakur,hip hop,10
75479,75486,twenty88,hip hop,0
75487,75614,twista,hip hop,0.2
75615,75763,tyga,hip hop,1.4
75764,76041,usher,hip hop,4.3
76042,76114,velozes e furiosos,hip hop,2
76115,76140,vince staples,hip hop,0.1
76141,76165,vinnie paz,hip hop,0
76166,76218,waka flocka flame,hip hop,0.1
76219,76301,wale,hip hop,0.3
76302,76452,will smith,hip hop,0.8
76453,76559,will i am,hip hop,0.9
76560,76639,willow smith,pop,0.4
76640,76920,wiz khalifa,hip hop,8.7
76921,76947,wretch 32,hip hop,0
76948,77111,wu tang clan,hip hop,0.4
77112,77249,wyclef jean,hip hop,0.2
77250,77276,xv,hip hop,0
77277,77385,xxxtentacion,hip hop,9.2
77386,77538,xzibit,hip hop,0.1
77539,77549,ya boy,hip hop,0
77550,77581,young money,hip hop,0
77582,77623,yung joc,hip hop,0
77624,77756,nsync,pop,1
77757,77804,2ne1,pop,0.4
77805,77904,3oh3,pop,0
77905,78067,a ha,pop,7.1
78068,78135,a teens,pop,0.1
78136,78143,a r rahman,pop,0
78144,78287,abba,pop,13.6
78288,78421,adam lambert,pop,1.4
78422,78511,adele,pop,55.4
78512,78512,adrian delfenty,pop,0
78513,78514,adriana calcanhoto,pop,5
78515,78515,agnela,rock,0.1
78516,78516,ahlex a n,pop,0
78517,78835,akon,pop,9.8
78836,78844,alexandra savior,pop,0
78845,78845,alexandre ghati,hip hop,0
78846,79032,alicia keys,Pop,0.1
79033,79033,aline francelino,pop,0
79034,79075,allstar weekend,pop,0
79076,79115,alphabeat,pop,0
79116,79116,alvaro,pop,0
79117,79205,alvin the chipmunks,pop,0
79206,79216,aly michalka,pop,0
79217,79309,amy winehouse,Pop,0.1
79310,79315,ana carolina,pop,14.5
79316,79322,ana elisa renault,pop,0
79323,79324,anavitoria,pop,23.8
79325,79325,andre finhana,pop,0
79326,79391,andy grammer,pop,0.3
79392,79431,anggun,pop,0
79432,79449,anitta,pop,40.1
79450,79453,anne m,pop,0
79454,79633,ariana grande,pop,246.8
79634,79640,art of noise,pop,0
79641,79646,arthur melkey,pop,0
79647,79758,ashley tisdale,pop,15.9
79759,79865,austin mahone,pop,0.9
79866,80027,avril lavigne,rock,22.6
80028,80032,babado novo,pop,1.3
80033,80033,babi martinez,pop,0
80034,80034,bacco,Pop,0.1
80035,80262,backstreet boys,Pop,0.1
80263,80266,banda sum,rock,0
80267,80268,barbara dias,pop,4.2
80269,80269,beatz,pop,0
80270,80321,becky g,pop,3.2
80322,80895,bee gees,pop,10.4
80896,80911,belinda,pop,0.5
80912,80912,belita,pop,0
80913,80955,bella thorne,pop,0.1
80956,81128,belle sebastian,pop,0
81129,81211,benny benassi,pop,0.5
81212,81472,beyonce,pop,40.8
81473,81586,big time rush,pop,0.7
81587,81654,big bang,hip hop,1
81655,81698,billie the vision and the dancers,pop,0
81699,81862,black eyed peas,hip hop,14
81863,81909,blake lewis,pop,0
81910,82015,blue,pop,0.3
82016,82091,bob sinclar,Pop,0.1
82092,82113,bow wow wow,pop,0
82114,82237,bread,pop,1.8
82238,82247,brenno creezy,pop,0
82248,82321,bridgit mendler,pop,0.5
82322,82630,britney spears,pop,9.8
82631,82631,bruna rocha,pop,0
82632,82632,bruni b,pop,0
82633,82646,bruno bessa,pop,0
82647,82790,bruno mars,pop,39.9
82791,82791,bruno maury,pop,0
82792,82793,bryan haller,pop,0
82794,82801,burlesque trilha sonora,pop,0
82802,82805,cadu ferreira,pop,0
82806,82807,caio dias,pop,0
82808,82919,calvin harris,Pop,0.1
82920,82977,camila cabello,pop,9.2
82978,83022,camp rock,pop,1.6
83023,83127,carly rae jepsen,pop,10
83128,83295,carole king,pop,0.6
83296,83306,cartho,pop,0
83307,83419,cascada,Pop,0.1
83420,83480,cash cash,pop,5.4
83481,83500,cassia eller,rock,7.5
83501,83585,cassie,pop,0.2
83586,83770,cat stevens,pop,1.8
83771,83996,celine dion,pop,13
83997,84003,chantelle paige,pop,0
84004,84089,charice,pop,0.2
84090,84090,chay suede,pop,0.1
84091,84173,the cheetah girls,pop,0
84174,84485,cher,pop,3.5
84486,84567,cher lloyd,pop,0.6
84568,84643,cheryl,pop,0.1
84644,84675,chiddy bang,hip hop,0
84676,84710,china anne mcclain,pop,0.1
84711,85295,chris brown,hip hop,14.3
85296,85299,chris richardson,rock,0
85300,85306,jose christian chavez,pop,0
85307,85520,christina aguilera,pop,9
85521,85599,christina grimmie,pop,0.2
85600,85672,christina milian,hip hop,0
85673,85759,christina perri,pop,39.4
85760,85850,christopher cross,pop,1.5
85851,85862,christopher uckermann,pop,0.1
85863,85871,chungha,pop,0.1
85872,86035,ciara,hip hop,2.5
86036,86166,cimorelli,pop,0.2
86167,86167,cine,pop,1.1
86168,86174,claudia leitte,pop,5.3
86175,86179,cleo,pop,1.6
86180,86311,cody simpson,pop,0.7
86312,86438,colbie caillat,pop,5.5
86439,86467,college 11,pop,0
86468,86525,conor maynard,pop,0.6
86526,86562,corbin bleu,pop,0
86563,86679,crowded house,pop,1
86680,86680,cteste,pop,0
86681,86691,cymia telleria,pop,0
86692,86945,cyndi lauper,pop,7.5
86946,86961,d woods,hip hop,0
86962,87001,dan,rock,0
87002,87009,daniel siwek,pop,0
87010,87059,danni carlos,pop,0.8
87060,87062,dave august,pop,0
87063,87200,david archuleta,pop,0.6
87201,87389,david guetta,pop,10.5
87390,87396,deborah campioni,pop,0
87397,87443,deee lite,pop,0
87444,87642,demi lovato,pop,21.1
87643,87739,dev,Pop,0.1
87740,87740,di santos,Pop,0.1
87741,87760,dima bilan,pop,0
87761,87876,dionne warwick,pop,2.8
87877,87878,dj guiih,pop,0
87879,87880,dj pv,Pop,0.1
87881,87966,don henley,pop,0.2
87967,87968,double suica,pop,0
87969,88081,drake bell,pop,0.3
88082,88082,du rique,pop,0
88083,88086,dubboy,pop,0
88087,88144,duffy,pop,0.3
88145,88366,duran duran,pop,2.8
88367,88557,ed sheeran,Pop,0.1
88558,88578,edens crush,pop,0
88579,88606,eduardo leveck,pop,0
88607,88750,ellie goulding,pop,18.3
88751,89386,elton john,Pop,0.1
89387,89437,emily osment,Pop,0.1
89438,89522,enrique iglesias,pop,7.2
89523,89747,erasure,pop,0.9
89748,89805,eric saade,pop,0
89806,89814,erthal,pop,0
89815,89818,ester campos,pop,0
89819,89819,etto,pop,0
89820,89820,fabiano macieira,pop,0
89821,89825,fabio blanc,pop,0
89826,89827,fabio coco,hip hop,0
89828,89921,far east movement,pop,0.3
89922,90010,fergie,hip hop,3.5
90011,90016,fernando leite,pop,0
90017,90162,fifth harmony,pop,5.5
90163,90164,fiuk,pop,0.3
90165,90271,five,pop,0.3
90272,90408,flo rida,hip hop,2.4
90409,90439,forever in your mind,pop,0.1
90440,90476,frankie goes to hollywood,pop,0.1
90477,90482,gabriel albuquerque,pop,0
90483,90693,genesis,pop,2.1
90694,90694,geo,pop,0
90695,90844,george michael,pop,5.1
90845,90845,geovane santos,pop,0
90846,90909,geri halliwell,pop,0.1
90910,90910,gil liima,pop,0
90911,90969,girlicious,pop,0
90970,91037,girls generation,pop,0.4
91038,91747,glee,pop,8
91748,91751,gold n soul,rock,0
91752,91844,goldfrapp,pop,0
91845,91890,greyson chance,pop,0.1
91891,91891,guilherme arantes,pop,3.1
91892,91896,gus7avo diniz,pop,0
91897,91900,gustavo goulart,rock,0
91901,92001,gwen stefani,pop,1.4
92002,92018,gwenno,pop,0
92019,92274,hanson,pop,1.6
92275,92316,he is we,pop,0.6
92317,92382,high school musical,Pop,0.1
92383,92385,high school musical a selecao,pop,0
92386,92511,hilary duff,pop,0.7
92512,92512,hori,pop,0.3
92513,92515,huntr,pop,0
92516,92546,im5,pop,0
92547,92717,inxs,rock,1.7
92718,92729,israel cruz,hip hop,0
92730,92740,ivete sangalo,pop,11.5
92741,92750,iza,pop,14.6
92751,92866,jaci velasquez,pop,0.2
92867,93105,jackson 5,pop,2.6
93106,93215,james arthur,pop,20.9
93216,93217,james biaggie,pop,0
93218,93334,james blunt,pop,7.2
93335,93353,jamie lynn spears,pop,0
93354,93490,jamiroquai,pop,0.5
93491,93745,janet jackson,pop,2.1
93746,93746,jarzo alves,pop,0
93747,93808,jasmine villegas,pop,0
93809,93933,jason derulo,pop,3.1
93934,93939,jax jones,pop,0.3
93940,94068,jay sean,pop,0.4
94069,94069,jeferson montez,pop,0
94070,94123,jennette mccurdy,pop,0.1
94124,94223,jennifer hudson,pop,1.1
94224,94403,jennifer lopez,pop,5.8
94404,94526,jesse mccartney,pop,2.7
94527,94644,jessica simpson,pop,0.4
94645,94795,jessie j,pop,26.3
94796,95056,jewel,pop,0.3
95057,95192,joan osborne,pop,1.8
95193,95196,joe amaurot,pop,0
95197,95223,joe jonas,pop,0.2
95224,95387,jojo,pop,1.4
95388,95556,jonas brothers,pop,1.4
95557,95801,joni mitchell,pop,0.3
95802,95847,jordan knight,pop,0
95848,95950,jordin sparks,pop,0.8
95951,96020,josh rouse,pop,0
96021,96185,joss stone,pop,2.4
96186,96188,jota quest,pop,13.3
96189,96193,ju ribeiro,pop,0
96194,96195,julie ramos,pop,0
96196,96198,jullie,pop,0.2
96199,96433,justin bieber,pop,28.3
96434,96592,justin timberlake,hip hop,14.5
96593,96593,k r aleatorio,pop,0
96594,96595,king 11,Pop,0.1
96596,96605,k bel,pop,0
96606,96680,karmin,pop,0.1
96681,96711,kat graham,pop,0.1
96712,96778,katy b,pop,0.1
96779,96966,katy perry,pop,18.3
96967,96986,kdrew,pop,0
96987,97091,keke palmer,hip hop,0
97092,97092,kel do nascimento,pop,0
97093,97329,kelly clarkson,pop,7.7
97330,97332,kelly key,pop,1.8
97333,97333,kelsey m,Pop,0.1
97334,97464,kerli,pop,0.9
97465,97682,kesha,pop,2.6
97683,97704,kevin rudolf,pop,0
97705,97808,kharlles,pop,0
97809,97812,kid abelha,pop,4.8
97813,97818,klb,pop,2.5
97819,97820,kudai,pop,0
97821,98226,kylie minogue,Pop,0.1
98227,98348,lady antebellum,pop,3.5
98349,98614,lady gaga,pop,93.9
98615,98626,language of flowers,pop,0
98627,98631,lari padua,pop,0
98632,98634,latino,pop,2.1
98635,98647,laura jansen,pop,0
98648,98685,laura pausini,pop,9.4
98686,98726,leighton meester,pop,0.1
98727,98730,lene alexandra,pop,0
98731,98732,lenylson luan,pop,0
98733,98735,leoana,pop,0
98736,98855,leona lewis,pop,2.3
98856,98856,leveckendz,pop,0
98857,99022,lifehouse,rock,7.5
99023,99140,lily allen,pop,3.6
99141,99142,lindsey martinez,pop,0
99143,99285,little mix,pop,12.9
99286,99300,little nation,pop,0
99301,99369,lmfao,pop,0.7
99370,99445,lorde,pop,3.9
99446,99450,lsd labrinth sia diplo,pop,9
99451,99453,lu andrade,pop,0
99454,99455,luan santana,sertanejo,17.2
99456,99460,luc ivor,pop,0
99461,99466,lulu santos,rock,10
99467,99606,m i a,hip hop,0.9
99607,99833,mac miller,hip hop,1.4
99834,99853,maddi jane,pop,0
99854,100004,madness,pop,0.2
100005,100351,madonna,pop,12.7
100352,100484,mandy moore,pop,0.9
100485,100500,manu chao,pop,1.5
100501,100502,manu gavassi,pop,2
100503,100504,marcella,pop,0
100505,100507,marcos valle,pop,0.3
100508,100516,maria gadu,pop,6.1
100517,100517,maria julia bozzolan,pop,0
100518,100519,maria rita,samba,2.8
100520,100808,mariah carey,pop,13.9
100809,100809,mariana bell,pop,0
100810,100811,mariana rios,pop,0
100812,100935,marina and the diamonds,Pop,0.1
100936,100948,marina elali,pop,0.9
100949,100956,marina lima,pop,1.7
100957,100967,marjorie estiano,pop,0.8
100968,101142,maroon 5,pop,90.3
101143,101166,mattheus maximo,pop,0
101167,101204,matthew morrison,pop,0
101205,101205,mauricio manieri,pop,1.7
101206,101215,maylon,Pop,0.1
101216,101397,mcfly,pop,2.2
101398,101490,meghan trainor,pop,5.5
101491,101651,melanie c,pop,0.3
101652,101660,melon,pop,0
101661,101663,metro,pop,0.2
101664,101665,micah elloh,pop,0
101666,101859,michael buble,Pop,0.1
101860,102180,michael jackson,pop,35.3
102181,102182,mietta,pop,0
102183,102284,mika,pop,1.1
102285,102404,mike posner,pop,4.1
102405,102682,miley cyrus,pop,16.6
102683,102718,mindless behavior,hip hop,0
102719,102780,miranda cosgrove,pop,0.4
102781,102782,miss daja,pop,0
102783,102831,mitchel musso,pop,0
102832,103029,ma,pop,0
103030,103094,nancy sinatra,pop,0.3
103095,103105,natalia damini,pop,0
103106,103187,natalia kills,pop,0.2
103188,103190,natalie la rose,pop,0
103191,103288,natasha bedingfield,pop,0.8
103289,103295,natasha leah,pop,0.1
103296,103296,naviguer,Pop,0.1
103297,103613,ne yo,hip hop,6.1
103614,103709,neil sedaka,pop,0.5
103710,103833,nelly furtado,pop,2
103834,103834,nellyy chris,pop,0
103835,103900,neon hitch,pop,0.1
103901,104023,new kids on the block,pop,0.8
104024,104044,niall horan,pop,1.6
104045,104127,nick carter,pop,0.4
104128,104233,nick jonas,pop,1.9
104234,104527,nicki minaj,pop,13.9
104528,104546,nicola roberts,pop,0
104547,104670,nicole scherzinger,pop,0.7
104671,104671,nina joory,funk carioca,0
104672,104680,nkotbsb,pop,0
104681,104706,no secrets,pop,0
104707,104711,novembersky,Pop,0.1
104712,104771,o town,pop,0
104772,104775,off the king,pop,0
104776,104776,offcase,pop,0
104777,104815,oh land,pop,0
104816,104942,olly murs,pop,0.8
104943,105091,one direction,pop,14.2
105092,105122,outasight,pop,0.1
105123,105125,ov7,pop,0.1
105126,105274,owl city,pop,0.7
105275,105278,paolo meola,pop,0
105279,105313,paris hilton,pop,0.1
105314,105360,patrick nuo,pop,0
105361,105365,patrona,hip hop,0
105366,105420,paula abdul,pop,0.2
105421,105437,paula fernandes,sertanejo,10.4
105438,105460,paulina rubio,pop,0.2
105461,105478,paulo ricardo,pop,2.2
105479,105775,pet shop boys,pop,4.1
105776,105871,pharrell williams,pop,4
105872,106059,pink,pop,38.1
106060,106264,pitbull,pop,2.6
106265,106386,pixie lott,pop,0.2
106387,106423,pj morton,pop,0
106424,106554,prefab sprout,pop,0.1
106555,106561,psy,pop,1.4
106562,106608,ragnbone man,pop,6.6
106609,106609,raphaella,funk carioca,0
106610,106682,raven symone,pop,0
106683,106697,rbd,pop,9.8
106698,106711,rebecca black,pop,0.2
106712,106716,rebelde rede record,Pop,0.1
106717,106718,reik,pop,0.7
106719,106719,restart,pop,0.8
106720,106720,ria mae,pop,0
106721,106843,rick astley,pop,1.6
106844,106865,rick springfield,pop,0
106866,106915,ricky martin,pop,3.5
106916,107182,rihanna,pop,40
107183,107263,rita ora,pop,5.7
107264,107560,robbie williams,pop,4.5
107561,107664,robyn,pop,0.8
107665,107672,roupa nova,pop,12.8
107673,107881,roxette,pop,9.7
107882,107882,roya,pop,0
107883,107883,rude,rock,0.1
107884,108069,saint etienne,pop,0
108070,108121,samantha jade,pop,0
108122,108134,sandy,pop,9.3
108135,108156,sandy junior,pop,14
108157,108271,sara bareilles,pop,1.9
108272,108294,savannah outen,pop,0
108295,108316,se7en,pop,0
108317,108491,seal,pop,3.4
108492,108583,sean kingston,pop,1.9
108584,108584,sebah,pop,0
108585,108757,selena gomez,pop,12.2
108758,108819,september,pop,0.2
108820,108894,shakira,pop,33.5
108895,108993,shanell,pop,0.1
108994,109129,shania twain,pop,8
109130,109223,shawn mendes,pop,35.8
109224,109420,sia,pop,15.6
109421,109570,simply red,Pop,0.1
109571,109571,six pack,pop,0
109572,109575,skank,rock,12.3
109576,109612,slow club,pop,0
109613,109629,sonohra,pop,0.2
109630,109695,spandau ballet,pop,0.5
109696,109793,spice girls,pop,3.6
109794,109803,sterling knight,pop,0.2
109804,109956,sugababes,pop,0.2
109957,109960,ho yeow sun,pop,0
109961,110002,super junior,pop,0.4
110003,110014,superheavy,pop,0
110015,110145,supertramp,pop,2.1
110146,110194,t a t u,pop,0.7
110195,110288,taio cruz,pop,1
110289,110452,take that,pop,1.2
110453,110464,tammin,pop,0
110465,110469,tangina stone,pop,0
110470,110750,taylor swift,pop,28.1
110751,110865,tears for fears,pop,4.4
110866,110892,thalia,pop,2.5
110893,110893,thalles roberto,pop,6.8
110894,110932,the asteroids galaxy tour,pop,0
110933,110994,the cab,rock,0.1
110995,111098,the cardigans,pop,0.4
111099,111208,the cars,Pop,0.1
111209,111214,the chiffons,pop,0
111215,111362,the corrs,pop,1.2
111363,111469,human league,pop,0
111470,111557,mamas papas,pop,0
111558,111643,the naked brothers band,rock,0
111644,111722,the pussycat dolls,hip hop,3.4
111723,111802,the ready set,pop,0
111803,111815,the ronettes,pop,0.2
111816,111925,the saturdays,pop,0.2
111926,111939,the shangri las,pop,0
111940,112198,supremes,pop,0
112199,112238,the ting tings,pop,0.1
112239,112312,the wanted,pop,2.4
112313,112317,thiago arancam,pop,0
112318,112323,thiago motta,pop,0.1
112324,112360,tiago iorc,pop,13.3
112361,112528,tina turner,pop,3.2
112529,112535,tiziano ferro,pop,2.1
112536,112536,torugo teles,rock,0
112537,112538,tounoir,pop,0
112539,112626,tove lo,pop,4.3
112627,112744,tracy chapman,pop,4.1
112745,112777,travie mccoy,hip hop,0.4
112778,112824,us5,pop,0.1
112825,113102,usher,hip hop,4.3
113103,113113,v factory,pop,0
113114,113115,valdo oliveira,pop,0
113116,113205,vanessa carlton,pop,1.8
113206,113207,vanessa da mata,pop,5
113208,113279,vanessa hudgens,pop,0.7
113280,113325,victoria beckham,pop,0
113326,113399,victoria justice victorious,pop,0
113400,113400,victoria pfeifer,pop,0
113401,113427,violetta,pop,2
113428,113492,walk the moon,pop,0.6
113493,113527,wanessa camargo,pop,1.7
113528,113541,wesley ignacio,pop,0
113542,113779,westlife,pop,3.9
113780,113929,whitney houston,Pop,0.1
113930,113930,will b,pop,0
113931,114010,willow smith,pop,0.4
114011,114027,wonder girls,pop,0
114028,114029,woodmind,pop,0
114030,114034,xuxa,pop,14.1
114035,114038,zabot,pop,0.1
114039,114041,zelia duncan,pop,1.7
114042,114107,zendaya,pop,0.6
114108,114109,almir sater,sertanejo,4.3
114110,114111,chitaozinho e xororo,sertanejo,16.2
114112,114112,christian ralf,sertanejo,4
114113,114113,daniel,sertanejo,8.3
114114,114116,fernando e sorocaba,sertanejo,5.4
114117,114117,george henrique e rodrigo,sertanejo,1.8
114118,114119,gui amaral,sertanejo,0.2
114120,114120,guilherme e santiago,sertanejo,3
114121,114123,j a thomas,sertanejo,0
114124,114126,jorge e mateus,sertanejo,34.7
114127,114127,jose josue,Pop,0.1
114128,114129,luan santana,sertanejo,17.2
114130,114131,lucas lucco,sertanejo,5.4
114132,114132,marcos e belutti,sertanejo,5.6
114133,114135,michel telo,sertanejo,2.5
114136,114152,paula fernandes,sertanejo,10.4
114153,114154,ronny e rangel,sertanejo,0.1
114155,114155,suellen lima,sertanejo,1.7
114156,114156,thaeme e thiago,sertanejo,2.4
114157,114157,victor ugo,sertanejo,0
114158,114164,viktor hiugo,rock,0
114165,114169,zeze di camargo e luciano,sertanejo,36.7
114170,114187,anitta,pop,40.1
114188,114193,bonde do role,funk carioca,0.1
114194,114194,buchecha,funk carioca,0.5
114195,114195,furacao 2000,funk carioca,2.8
114196,114199,lenny b,funk carioca,0
114200,114200,ludmilla,funk carioca,6.5
114201,114340,m i a,hip hop,0.9
114341,114342,mr catra,funk carioca,4
114343,114343,nina joory,funk carioca,0
114344,114345,pancadao do caldeirao do huck,funk carioca,0.2
114346,114346,raphaella,funk carioca,0
114347,114348,alcione,samba,5.1
114349,114349,alexandre pires,samba,6.2
114350,114358,carmen miranda,samba,0.4
114359,114359,elza soares,samba,1.5
114360,114363,jorge ben jor,samba,3.5
114364,114365,maria rita,samba,2.8
114366,114372,nayara portela,samba,0
114373,114394,sambo,samba,0.8
114395,114395,zeca pagodinho,samba,13.2
